"","close"
"1",58.549999
"2",59.25
"3",59.43
"4",59.669998
"5",60.34
"6",64.129997
"7",62.240002
"8",62.330002
"9",61.98
"10",60.119999
"11",60.93
"12",59.759998
"13",56.849998
"14",54.25
"15",55.139999
"16",55.849998
"17",53.439999
"18",51.860001
"19",52.240002
"20",52.939999
"21",53.549999
"22",53.389999
"23",51.400002
"24",51.75
"25",50.779999
"26",53.529999
"27",53.150002
"28",56.150002
"29",56.200001
"30",57.119999
"31",57.5
"32",57.810001
"33",58.25
"34",58.029999
"35",56.66
"36",56.959999
"37",56.790001
"38",57.049999
"39",57.849998
"40",58.150002
"41",58.57
"42",58.450001
"43",59.23
"44",58.91
"45",59.18
"46",58.779999
"47",58.900002
"48",60.360001
"49",59.470001
"50",59.450001
"51",60.220001
"52",59.77
"53",59.369999
"54",59.950001
"55",62.41
"56",62.060001
"57",62.139999
"58",62.439999
"59",63.48
"60",63.16
"61",62.849998
"62",63.990002
"63",64.989998
"64",65.290001
"65",64.470001
"66",64.480003
"67",65.269997
"68",66.730003
"69",66.190002
"70",67.279999
"71",68.220001
"72",66.879997
"73",66.989998
"74",67.5
"75",67.75
"76",67.510002
"77",68.779999
"78",71.650002
"79",68.529999
"80",68.970001
"81",70.75
"82",68.089996
"83",69.940002
"84",66.699997
"85",65.959999
"86",63.5
"87",62.099998
"88",66.690002
"89",66.07
"90",68.150002
"91",66.910004
"92",64.879997
"93",63.779999
"94",63.189999
"95",61.439999
"96",58.669998
"97",60.09
"98",59.220001
"99",59.209999
"100",59.73
"101",62.060001
"102",60.759998
"103",59.27
"104",60.860001
"105",61.110001
"106",57.759998
"107",55.830002
"108",56.610001
"109",56.810001
"110",59.950001
"111",60.23
"112",61
"113",63.459999
"114",64.389999
"115",64.949997
"116",65.849998
"117",66.07
"118",64.110001
"119",64.330002
"120",63.369999
"121",64.709999
"122",64.400002
"123",60.849998
"124",60.07
"125",59.970001
"126",59.18
"127",59.810001
"128",62.18
"129",63.169998
"130",64.720001
"131",64.279999
"132",66.790001
"133",66.699997
"134",66.510002
"135",63.939999
"136",64.800003
"137",66.43
"138",66.870003
"139",68
"140",69.309998
"141",69.989998
"142",69.18
"143",69.720001
"144",69.400002
"145",69.75
"146",71.050003
"147",70.370003
"148",71.120003
"149",71.959999
"150",71.559998
"151",72.07
"152",71.419998
"153",68.709999
"154",67.5
"155",68.010002
"156",68.489998
"157",69.739998
"158",69.75
"159",69.290001
"160",68.860001
"161",66.839996
"162",65.040001
"163",64.699997
"164",63.950001
