"","close"
"1",54.23
"2",53.689999
"3",53.57
"4",53.599998
"5",53.330002
"6",54.209999
"7",54.73
"8",55.009998
"9",54.209999
"10",53.68
"11",54.029999
"12",53.860001
"13",52.919998
"14",52.939999
"15",52.880001
"16",53.610001
"17",53.400002
"18",52.610001
"19",53.43
"20",53.48
"21",53.490002
"22",54.27
"23",52.970001
"24",53.450001
"25",52.93
"26",53.25
"27",53.240002
"28",53.080002
"29",52.900002
"30",53.560001
"31",54.060001
"32",53.470001
"33",53.490002
"34",53.830002
"35",53.619999
"36",53.919998
"37",54.150002
"38",54.07
"39",53.900002
"40",53.59
"41",53.66
"42",53.959999
"43",54.139999
"44",54.150002
"45",54.060001
"46",53.630001
"47",53.970001
"48",53.900002
"49",55.419998
"50",55.990002
"51",55.919998
"52",55.939999
"53",55.34
"54",55.619999
"55",55.889999
"56",55.580002
"57",55.610001
"58",55.509998
"59",55.740002
"60",55.91
"61",55.599998
"62",55.490002
"63",55.490002
"64",55.529999
"65",55.279999
"66",55.380001
"67",55.07
"68",55.02
"69",54.720001
"70",54.639999
"71",54.130001
"72",54.110001
"73",54.389999
"74",54.52
"75",54.470001
"76",54.490002
"77",54.529999
"78",54.040001
"79",54.040001
"80",53.610001
"81",53.700001
"82",53.639999
"83",53.740002
"84",54.02
"85",54.77
"86",53.23
"87",52.400002
"88",52.580002
"89",52.459999
"90",52.48
"91",52.400002
"92",52.119999
"93",52.73
"94",53.709999
"95",53.040001
"96",51.299999
"97",51.369999
"98",51
"99",50.279999
"100",50.02
"101",50.700001
"102",50.560001
"103",50.919998
"104",51.720001
"105",51.720001
"106",50.400002
"107",50.740002
"108",50.779999
"109",50.990002
"110",51.220001
"111",50.860001
"112",51.240002
"113",51.639999
"114",50.98
"115",51.41
"116",51.549999
"117",51.02
"118",50.68
"119",50.810001
"120",50.029999
"121",48.799999
"122",49.57
"123",48.900002
"124",48.07
"125",48.34
"126",48
"127",48.57
"128",48.919998
"129",49.18
"130",49.43
"131",50.119999
"132",50.540001
"133",50.349998
"134",50.41
"135",49.669998
"136",49.52
"137",50.880001
"138",50.349998
"139",50.860001
"140",51.669998
"141",51.130001
"142",50.959999
"143",51.130001
"144",51.060001
"145",51.189999
"146",51.41
"147",51.290001
"148",51.599998
"149",51.619999
"150",51.790001
"151",52.060001
"152",52.220001
"153",51.02
"154",50.43
"155",50.400002
"156",50.41
"157",51.02
"158",50.860001
"159",50.060001
"160",50.220001
"161",51.139999
"162",51.299999
"163",51.549999
"164",50.970001
"165",51
"166",50.549999
"167",50.139999
"168",51.200001
"169",51.759998
"170",52.040001
"171",51.860001
"172",51.830002
"173",51.91
"174",51.970001
"175",52.209999
"176",52.66
"177",52.860001
"178",53.150002
"179",53.009998
"180",53.540001
"181",53.57
"182",53.82
"183",53.650002
"184",54.080002
"185",53.48
"186",53.82
"187",53.349998
"188",53.52
"189",53.360001
"190",53.57
"191",54
"192",54.560001
"193",54.360001
"194",54.41
"195",54.610001
"196",53.919998
"197",53.82
"198",53.25
"199",53.349998
"200",53.759998
"201",53.32
"202",53.470001
"203",54.029999
"204",54.060001
"205",53.950001
"206",54.560001
"207",53.869999
"208",54.080002
"209",54.169998
"210",54.310001
"211",54.790001
"212",54.91
"213",55.360001
"214",55.200001
"215",54.91
"216",55.049999
"217",54.509998
"218",54.34
"219",54.130001
"220",53.950001
"221",54.259998
"222",53.77
"223",53.98
"224",54.389999
"225",54.380001
"226",53.669998
"227",54.009998
"228",53.740002
"229",53.849998
"230",54.09
"231",54.700001
"232",54.75
"233",54.619999
"234",54.490002
"235",55.09
"236",54.490002
"237",54.34
"238",54.279999
"239",54.209999
"240",54.450001
"241",54.23
"242",54.630001
"243",54.41
"244",53.77
"245",53.650002
"246",53.310001
"247",53.599998
"248",53.57
"249",53.740002
"250",54.080002
"251",54.07
"252",53.93
"253",54.560001
"254",54.77
"255",54.41
"256",53.959999
"257",54.080002
"258",53.73
"259",54.290001
"260",54.849998
"261",54.790001
"262",54.810001
"263",55.139999
"264",55.029999
"265",55.990002
"266",55.73
"267",56.049999
"268",57.259998
"269",57.32
"270",57.57
"271",56.700001
"272",56.07
"273",56.330002
"274",55.860001
"275",55.919998
"276",56.029999
"277",56.07
"278",56.380001
"279",56.73
"280",55.59
"281",55.689999
"282",54.799999
"283",54.950001
"284",54.549999
"285",54.75
"286",55.380001
"287",53.669998
"288",53.029999
"289",52.09
"290",51.75
"291",51.98
"292",52.07
"293",51.970001
"294",52.009998
"295",52.07
"296",52.02
"297",52.439999
"298",52.669998
"299",52.650002
"300",52.59
"301",52.32
"302",52.060001
"303",51.380001
"304",51.369999
"305",51.52
"306",51.919998
"307",52
"308",51.639999
"309",52.59
"310",52.349998
"311",52.189999
"312",52.259998
"313",52.360001
"314",52.049999
"315",52.130001
"316",52.650002
"317",52.740002
"318",52.98
"319",53
"320",52.540001
"321",52.82
"322",53.52
"323",53.630001
"324",53.5
"325",53.549999
"326",53.310001
"327",53.349998
"328",53.689999
"329",53.580002
"330",53.369999
"331",53.91
"332",54.419998
"333",54.689999
"334",54.98
"335",55.040001
"336",55.459999
"337",55.369999
"338",55.07
"339",55.02
"340",55.099998
"341",55.529999
"342",55.169998
"343",55.720001
"344",55.720001
"345",56.060001
"346",55.540001
"347",55.18
"348",55.48
"349",55.290001
"350",55.220001
"351",54.779999
"352",54.560001
"353",54.619999
"354",54.700001
"355",55.220001
"356",54.299999
"357",53.549999
"358",53.66
"359",53.759998
"360",53.830002
"361",53.689999
"362",53.619999
"363",52.720001
"364",52.619999
"365",52.91
"366",52.32
"367",52.830002
"368",52.82
"369",53.040001
"370",53.290001
"371",53.009998
"372",53.290001
"373",52.41
"374",52.290001
"375",52.529999
"376",52.639999
"377",53.139999
"378",53.509998
"379",53.389999
"380",53.720001
"381",54.490002
"382",54.080002
"383",53.869999
"384",53.939999
"385",54.02
"386",53.630001
"387",53.630001
"388",53.32
"389",53.970001
"390",53.889999
"391",54.470001
"392",54.52
"393",53.970001
"394",53.59
"395",53.25
"396",52.990002
"397",52.709999
"398",52.619999
"399",51.68
"400",51.279999
"401",50.099998
"402",50.849998
"403",48.919998
"404",50.82
"405",48.41
"406",49.73
"407",49.75
"408",49.98
"409",51.919998
"410",51.549999
"411",51.790001
"412",52.299999
"413",52.189999
"414",53.209999
"415",53.369999
"416",52.700001
"417",52.900002
"418",53.189999
"419",52.82
"420",53.189999
"421",52.650002
"422",52.029999
"423",51.68
"424",52.419998
"425",52.209999
"426",51.360001
"427",51.82
"428",51.59
"429",52.200001
"430",52.509998
"431",52.650002
"432",52.450001
"433",52.290001
"434",51.32
"435",50.279999
"436",50.799999
"437",51.830002
"438",52.029999
"439",51.310001
"440",51.93
"441",51.900002
"442",51.959999
"443",52.880001
"444",52.650002
"445",52.75
"446",53.700001
"447",54.810001
"448",54.720001
"449",55.200001
"450",55.02
"451",55.459999
"452",54.779999
"453",55.889999
"454",56.25
"455",56.369999
"456",56.919998
"457",56.779999
"458",56.709999
"459",57.369999
"460",57.810001
"461",57.150002
"462",56.720001
"463",56.23
"464",56.860001
"465",57.419998
"466",57.5
"467",57.939999
"468",59.32
"469",58.049999
"470",58.130001
"471",59.200001
"472",58.889999
"473",57.459999
"474",56.68
"475",56.73
"476",57.23
"477",56.66
"478",56.849998
"479",56.639999
"480",56.889999
"481",57.25
"482",58.169998
"483",58.900002
"484",58.610001
"485",58.09
"486",58.34
"487",58.779999
"488",58.509998
"489",57.98
"490",58.32
"491",58.09
"492",57.599998
"493",57.650002
"494",57.950001
"495",58.27
"496",57.779999
"497",59.189999
"498",59.389999
"499",59.189999
"500",59.990002
"501",59.830002
"502",59.73
"503",59.990002
"504",59.759998
"505",60.330002
"506",59.709999
"507",59.419998
"508",59
"509",59.18
"510",59.040001
