"","close"
"1",15.2
"2",15.11
"3",15.38
"4",15.82
"5",15.77
"6",15.6
"7",15.4
"8",15.51
"9",15.45
"10",14.91
"11",15.2
"12",15.13
"13",14.77
"14",14.47
"15",14.54
"16",14.43
"17",14.26
"18",14.2
"19",13.57
"20",13.64
"21",14.24
"22",14.13
"23",13.56
"24",13.36
"25",13.58
"26",13.84
"27",13.64
"28",13.77
"29",13.78
"30",13.76
"31",13.75
"32",13.83
"33",13.77
"34",13.84
"35",13.71
"36",13.65
"37",13.68
"38",13.75
"39",13.82
"40",13.87
"41",13.98
"42",14.18
"43",14.51
"44",14.64
"45",15.01
"46",15.32
"47",15.31
"48",15.36
"49",15.39
"50",15.51
"51",15.77
"52",15.72
"53",15.34
"54",15.5
"55",15.6
"56",15.44
"57",15.29
"58",15.26
"59",15.31
"60",15.37
"61",15.2
"62",15.62
"63",15.86
"64",16.01
"65",16.030001
"66",16.16
"67",16.290001
"68",16.709999
"69",16.690001
"70",16.790001
"71",16.879999
"72",16.66
"73",16.75
"74",16.99
"75",17.290001
"76",17.67
"77",17.709999
"78",17.32
"79",17
"80",17.07
"81",16.950001
"82",17.07
"83",17.709999
"84",17.09
"85",16.6
"86",16.030001
"87",15.69
"88",16.629999
"89",16.74
"90",17.110001
"91",16.719999
"92",16.49
"93",16.790001
"94",16.4
"95",16.27
"96",15.7
"97",15.77
"98",15.87
"99",16.07
"100",16.23
"101",16.91
"102",16.66
"103",16.66
"104",17.040001
"105",17.040001
"106",16.370001
"107",15.93
"108",16.120001
"109",16.280001
"110",16.5
"111",16.620001
"112",16.629999
"113",16.959999
"114",16.889999
"115",16.82
"116",16.99
"117",16.48
"118",15.97
"119",16.120001
"120",15.71
"121",15.86
"122",15.74
"123",14.92
"124",14.64
"125",14.54
"126",14.28
"127",14.28
"128",14.84
"129",15.2
"130",15.39
"131",15.19
"132",15.53
"133",15.49
"134",15.52
"135",14.95
"136",15.08
"137",15.27
"138",15.18
"139",15.55
"140",15.77
"141",16
"142",15.86
"143",15.69
"144",15.58
"145",15.5
"146",16.02
"147",16.370001
"148",16.48
"149",16.459999
"150",16.370001
"151",16.59
"152",16.74
"153",16.17
"154",16
"155",16.02
"156",16.049999
"157",15.88
"158",16
"159",15.55
"160",15.34
"161",15.24
"162",15.33
"163",15.32
"164",15.16
"165",15.4
"166",15.03
"167",15.01
"168",15.47
"169",15.73
"170",16.1
"171",16.1
"172",16.16
"173",16.73
"174",16.83
"175",17.110001
"176",16.91
"177",16.889999
"178",16.790001
"179",16.74
"180",17.75
"181",17.5
"182",17.27
"183",17.26
"184",17.870001
"185",17.77
"186",18.07
"187",17.92
"188",17.809999
"189",17.99
"190",17.870001
"191",18.379999
"192",18.27
"193",18.17
"194",18.280001
"195",18.120001
"196",17.809999
"197",18.139999
"198",18.139999
"199",18.110001
"200",18.23
"201",17.66
"202",17.82
"203",17.959999
"204",18.07
"205",18.129999
"206",17.959999
"207",17.889999
"208",17.799999
"209",17.65
"210",17.780001
"211",17.82
"212",17.870001
"213",17.9
"214",17.469999
"215",17.549999
"216",17.370001
"217",17.299999
"218",17.370001
"219",17.280001
"220",17.35
"221",17.27
"222",17.24
"223",17.1
"224",17.129999
"225",17.01
"226",16.74
"227",17.18
"228",17.139999
"229",17.139999
"230",16.77
