"","close"
"1",37.009998
"2",37.16
"3",37.66
"4",37.720001
"5",37.700001
"6",37.849998
"7",37.549999
"8",38.93
"9",39.990002
"10",39.470001
"11",40.619999
"12",41.029999
"13",40.080002
"14",38.869999
"15",38.759998
"16",38.580002
"17",38.639999
"18",37.970001
"19",38.18
"20",38.299999
"21",39.540001
"22",38.720001
"23",37.099998
"24",36.73
"25",36.59
"26",36.470001
"27",36.200001
"28",36.880001
"29",36.919998
"30",37.66
"31",37.34
"32",37.290001
"33",37.490002
"34",37.119999
"35",36.509998
"36",36.93
"37",36.57
"38",36.880001
"39",37.27
"40",37.389999
"41",37.209999
"42",37.139999
"43",37.490002
"44",37.349998
"45",37.040001
"46",36.669998
"47",36.880001
"48",37.16
"49",37.75
"50",37.939999
"51",38.080002
"52",38.450001
"53",38.060001
"54",38.299999
"55",38.5
"56",38.009998
"57",37.779999
"58",37.43
"59",37.889999
"60",37.66
"61",37.349998
"62",37.709999
"63",37.389999
"64",37.25
"65",36.790001
"66",36.779999
"67",36.970001
"68",36.849998
"69",36.700001
"70",36.209999
"71",36.040001
"72",35.709999
"73",35.900002
"74",36.060001
"75",34.740002
"76",33.77
"77",35.459999
"78",35
"79",34.48
"80",34.560001
"81",35.25
"82",35.040001
"83",35.27
"84",35.810001
"85",35.59
"86",34.27
"87",33.490002
"88",34.25
"89",33.509998
"90",33.639999
"91",33.310001
"92",32.880001
"93",32.779999
"94",32.349998
"95",32.619999
"96",31.82
"97",32.040001
"98",31.860001
"99",32.060001
"100",32.419998
"101",33.619999
"102",33.689999
"103",33.529999
"104",34.360001
"105",34.290001
"106",33.169998
"107",33.310001
"108",33.810001
"109",33.709999
"110",34.650002
"111",34.860001
"112",35.02
"113",36.02
"114",36.009998
"115",35.860001
"116",35.669998
"117",35.119999
"118",35.130001
"119",35.419998
"120",35.610001
"121",35.93
"122",35.939999
"123",35.43
"124",34.970001
"125",34.439999
"126",34.220001
"127",34.650002
"128",35.43
"129",35.860001
"130",36.299999
"131",36.09
"132",36.450001
"133",36.200001
"134",36.490002
"135",35.91
"136",35.799999
"137",35.66
"138",35.189999
"139",35.18
"140",34.869999
"141",35.27
"142",35.18
"143",34.740002
"144",35.060001
"145",34.459999
"146",35.07
"147",34.82
"148",35.189999
"149",35.07
"150",34.98
"151",35.360001
"152",35.77
"153",34.889999
"154",35.040001
"155",35
"156",34.970001
"157",35.540001
"158",35.369999
"159",34.709999
"160",34.439999
"161",34.970001
"162",34.439999
"163",34.540001
"164",34.48
"165",35
"166",34.73
"167",35.16
"168",35.619999
"169",35.349998
"170",35.59
"171",35.459999
"172",35.810001
"173",36.080002
"174",36.650002
"175",36.220001
"176",36.52
"177",36.509998
"178",36.43
"179",36.330002
"180",36.540001
"181",36.720001
"182",36.959999
"183",36.66
"184",37.34
"185",37.130001
"186",37.25
"187",37.119999
"188",36.810001
"189",36.599998
"190",36.52
"191",37.02
"192",37.009998
"193",36.709999
"194",36.91
"195",36.860001
"196",36.639999
"197",37.16
"198",37.150002
"199",36.950001
"200",37.23
"201",36.52
"202",36.990002
"203",37.099998
"204",37.099998
"205",37.419998
"206",37.07
"207",36.459999
"208",36.939999
"209",36.310001
"210",36.25
"211",36.610001
"212",36.509998
"213",36.650002
"214",35.700001
"215",35.619999
"216",35.049999
"217",34.959999
"218",35.209999
"219",34.709999
"220",34.540001
"221",34.099998
"222",34.470001
"223",35.290001
"224",35.330002
"225",35.59
"226",34.810001
"227",35.150002
"228",34.790001
"229",34.689999
"230",34.470001
"231",35.060001
"232",35.220001
"233",35.299999
"234",35.25
"235",35.369999
"236",35.400002
"237",35.669998
"238",35.990002
"239",36.099998
"240",36.549999
"241",36.66
"242",36.84
"243",36.48
"244",36.5
"245",36.18
"246",36.220001
"247",36.290001
"248",36.23
"249",36.200001
"250",36.209999
"251",36.009998
"252",36.040001
"253",36.040001
"254",36.349998
"255",36.560001
"256",37.060001
"257",37.349998
"258",37.200001
"259",36.950001
"260",37.150002
"261",34.689999
"262",34.23
"263",33.869999
"264",33.91
"265",34.049999
"266",33.900002
"267",33.799999
"268",33.360001
"269",33.200001
"270",33.25
"271",33.07
"272",33.169998
"273",34
"274",33.82
"275",32.900002
"276",32.889999
"277",33
"278",33.27
"279",33.09
"280",33.040001
"281",33.07
"282",32.82
"283",32.790001
"284",32.959999
"285",33.099998
"286",32.849998
"287",32.34
"288",32.09
"289",32.029999
"290",32.189999
"291",32.57
"292",32.459999
"293",32.580002
"294",33.099998
"295",33.060001
"296",32.830002
"297",32.98
"298",33.290001
"299",32.900002
"300",32.73
"301",32.380001
"302",31.860001
"303",31.08
"304",31.440001
"305",31.91
"306",32.389999
"307",32.529999
"308",32.630001
"309",32.720001
"310",32.57
"311",32.450001
"312",32.779999
"313",33.299999
"314",33.009998
"315",33.07
"316",33.27
"317",33.16
"318",33.349998
"319",33.330002
"320",33.669998
"321",33.59
"322",33.560001
"323",33.470001
"324",33.860001
"325",34.509998
"326",33.93
"327",33.75
"328",34.040001
"329",34.040001
"330",34.330002
"331",35.060001
"332",35.630001
"333",35.77
"334",35.950001
"335",36.310001
"336",36.41
"337",36.560001
"338",36.25
"339",36.389999
"340",36.48
"341",36.77
"342",36.630001
"343",37.200001
"344",37.080002
"345",37.299999
"346",37.27
"347",37.580002
"348",37.380001
"349",37.060001
"350",36.900002
"351",36.869999
"352",36.689999
"353",36.380001
"354",36.209999
"355",36.75
"356",36.25
"357",36.150002
"358",35.82
"359",35.560001
"360",35.57
"361",35.790001
"362",36
"363",35.450001
"364",35.330002
"365",35.639999
"366",35.169998
"367",35.18
"368",35.389999
"369",35.790001
"370",35.779999
"371",35.470001
"372",34.970001
"373",34.549999
"374",34.529999
"375",34.91
"376",35.099998
"377",35.290001
"378",35.599998
"379",35.490002
"380",35.529999
"381",35.73
"382",36.119999
"383",35.68
"384",35.630001
"385",36.029999
"386",36.310001
"387",35.93
"388",35.490002
"389",35.790001
"390",35.59
"391",36.18
"392",36.09
"393",35.889999
"394",35.790001
"395",35.189999
