"","close"
"1",12.3056492933
"2",12.3409893993
"3",12.5441696113
"4",12.3674893993
"5",12.4735
"6",12.438159894
"7",11.8816298587
"8",11.7844496466
"9",11.8727897526
"10",11.6519399293
"11",11.837459364
"12",11.5370998233
"13",11.3427597173
"14",10.9629001767
"15",11.18375
"16",11.2809196113
"17",11.1749090106
"18",11.060069788
"19",11.1395795053
"20",11.0689001767
"21",11.2720803887
"22",12.0759690813
"23",11.554770318
"24",11.4487597173
"25",11.1660803887
"26",11.4045892226
"27",11.1395795053
"28",11.4222597173
"29",11.581270318
"30",11.8551192579
"31",11.8816298587
"32",11.916959364
"33",11.97879947
"34",11.916959364
"35",11.6431095406
"36",11.916959364
"37",11.8551192579
"38",11.8109496466
"39",12.155479682
"40",12.2261492933
"41",12.1024699647
"42",12.2791492933
"43",12.7473498233
"44",12.6148392226
"45",12.6060097173
"46",12.6148392226
"47",12.5971696113
"48",12.3939893993
"49",12.3409893993
"50",12.3939893993
"51",12.3763303887
"52",12.385159894
"53",12.349819788
"54",12.3763303887
"55",12.3939893993
"56",12.6060097173
"57",12.7473498233
"58",12.7738498233
"59",12.8533595406
"60",12.765020318
"61",12.7296793286
"62",12.8886899293
"63",13.0653692579
"64",12.9858701413
"65",12.7915194346
"66",12.9946996466
"67",13.4452287986
"68",13.277389576
"69",13.6660803887
"70",13.9840998233
"71",13.9399293286
"72",13.913430212
"73",13.9399293286
"74",14.0017694346
"75",14.1166095406
"76",14.1872791519
"77",14.2402800353
"78",14.3462888693
"79",13.8692597173
"80",13.7455795053
"81",13.9222597173
"82",13.6307393993
"83",14.1696095406
"84",13.6042402827
"85",12.8975291519
"86",12.3409893993
"87",12.0759690813
"88",12.9505300353
"89",12.7915194346
"90",12.8180194346
"91",12.6325097173
"92",12.323319788
"93",12.3939893993
"94",12.146639576
"95",11.8286192579
"96",11.2455795053
"97",11.4399293286
"98",11.3957588339
"99",11.3162491166
"100",11.3604196113
"101",11.916959364
"102",11.6607800353
"103",11.2809196113
"104",11.7667791519
"105",11.6519399293
"106",11.1749090106
"107",10.9452287986
"108",11.1130689046
"109",11.2367491166
"110",11.7667791519
"111",11.8109496466
"112",11.5901095406
"113",12.6943498233
"114",12.5088295053
"115",12.5
"116",12.3674893993
"117",12.1996492933
"118",11.916959364
"119",11.8727897526
"120",11.21025
"121",11.1042402827
"122",11.1925795053
"123",10.7862190813
"124",10.5653692579
"125",10.5211996466
"126",10.4416996466
"127",10.7332199647
"128",10.9452287986
"129",11.1395795053
"130",11.351590106
"131",11.475270318
"132",11.6961095406
"133",11.6519399293
"134",11.6254390459
"135",11.0424001767
"136",11.3692597173
"137",11.6342800353
"138",11.1307402827
"139",11.4575989399
"140",11.7049496466
"141",11.8109496466
"142",11.6254390459
"143",11.4664293286
"144",11.4487597173
"145",11.5282694346
"146",12.067139576
"147",12.040639576
"148",12.234979682
"149",12.6766793286
"150",12.4558295053
"151",12.4735
"152",12.3056492933
"153",11.8286192579
"154",11.6077694346
"155",11.4399293286
"156",11.4575989399
"157",11.554770318
"158",11.6166095406
"159",11.28975
"160",11.2455795053
"161",11.024729682
"162",10.7155503534
"163",10.6978798587
"164",10.68904947
"165",10.918729682
"166",10.8745600707
"167",11.095409894
"168",11.4840998233
"169",11.7137800353
"170",11.890459364
"171",11.5370998233
"172",11.6431095406
"173",11.8551192579
"174",11.9346298587
"175",12.208479682
"176",12.1996492933
"177",12.1378091873
"178",11.9611298587
"179",11.95229947
"180",12.3586590106
"181",12.208479682
"182",11.9258003534
"183",11.890459364
"184",12.3586590106
"185",12.00529947
"186",12.0229699647
"187",11.6519399293
"188",11.5370998233
"189",11.6961095406
"190",11.4575989399
"191",11.9699602473
"192",11.9081289753
"193",12.040639576
"194",12.261479682
"195",12.2173091873
"196",12.296819788
"197",12.5176696113
"198",12.438159894
"199",12.535340106
"200",12.385159894
"201",12.332159894
"202",12.8621899293
"203",12.7826899293
"204",12.7208498233
"205",12.5883392226
"206",12.641340106
"207",12.6501793286
"208",12.8003498233
"209",12.7915194346
"210",12.8180194346
"211",12.9063595406
"212",13.1095397526
"213",13.0300397526
"214",12.8091890459
"215",12.6590097173
"216",12.6148392226
"217",12.765020318
"218",12.8533595406
"219",12.6766793286
"220",12.703180212
"221",12.5883392226
"222",12.5971696113
"223",12.7120097173
"224",12.5264991166
"225",12.553
"226",12.1378091873
"227",12.4293295053
"228",12.332159894
"229",12.261479682
"230",12.0494699647
"231",12.4293295053
"232",12.6501793286
"233",12.641340106
"234",12.561840106
"235",12.6855097173
"236",12.6148392226
"237",12.6325097173
"238",12.8975291519
"239",12.6678392226
"240",12.7208498233
"241",12.7120097173
"242",12.7561793286
"243",12.8091890459
"244",12.7473498233
"245",12.8003498233
"246",13.206709364
"247",13.0918701413
"248",12.8975291519
"249",12.8533595406
"250",12.871020318
"251",12.8003498233
"252",12.8621899293
"253",13.0388692579
"254",13.24204947
"255",13.1183701413
"256",13.0830397526
"257",12.9681996466
"258",12.9151890459
"259",12.7296793286
"260",12.6855097173
"261",12.4823303887
"262",12.5176696113
"263",12.6943498233
"264",12.5706696113
"265",12.9505300353
"266",13.533569788
"267",13.9310998233
"268",13.825090106
"269",13.7279196113
"270",13.7720803887
"271",13.3215503534
"272",13.26854947
"273",13.7720803887
"274",14.1342800353
"275",14.9823295053
"276",14.911659894
"277",14.655479682
"278",14.938159894
"279",14.938159894
"280",14.8056492933
"281",15.371020318
"282",14.9469991166
"283",15.1148392226
"284",15.3003498233
"285",15.3975291519
"286",15.6448798586
"287",14.7879893993
"288",14.628979682
"289",14.8056492933
"290",15.3003498233
"291",15.3445194346
"292",15.053
"293",15.3356890459
"294",15.5830397526
"295",15.5476996466
"296",15.203180212
"297",15.265020318
"298",15.1060097173
"299",14.832159894
"300",15.0706696113
"301",14.8674893993
"302",14.50529947
"303",14.3197897526
"304",14.390459364
"305",14.4258003534
"306",14.938159894
"307",14.770319788
"308",14.823319788
"309",14.9646590106
"310",15.035340106
"311",15.0971696113
"312",15.2473489399
"313",15.4681996466
"314",15.5300397526
"315",15.8657190813
"316",15.918729682
"317",15.6978789753
"318",15.5123692579
"319",15.2738498233
"320",15.1678392226
"321",15.2473489399
"322",15.1148392226
"323",15.1943498233
"324",15
"325",15.371020318
"326",15
"327",14.9028295053
"328",15.2738498233
"329",15.4416996466
"330",15.4240300353
"331",15.6537102473
"332",15.680209364
"333",15.9364001767
"334",15.74204947
"335",15.7597190813
"336",15.4770291519
"337",15.3180194346
"338",15.326860424
"339",15.4681996466
"340",15.4240300353
"341",15.7155503533
"342",15.4593595406
"343",15.4770291519
"344",15.4151890459
"345",15.2120097173
"346",15.2208498233
"347",15.4681996466
"348",15.6360397526
"349",15.4416996466
"350",15.0971696113
"351",15.0618392226
"352",15.1766793286
"353",15.5830397526
"354",15.883389576
"355",16.201409894
"356",15.5918701413
"357",15.5300397526
"358",15.1766793286
"359",15.0264991166
"360",14.7791492933
"361",14.7261492933
"362",14.8409893993
"363",14.4699602473
"364",14.3551192579
"365",14.4699602473
"366",14.337459364
"367",14.1961095406
"368",14.1784496466
"369",14.3021201413
"370",14.708479682
"371",14.770319788
"372",14.681979682
"373",14.7879893993
"374",14.9469991166
"375",15.1766793286
"376",15.3621899293
"377",15.6360397526
"378",15.9540591873
"379",16.0158992933
"380",15.4328595406
"381",15.3975291519
"382",14.7968189046
"383",13.6749090106
"384",13.560069788
"385",14.0724399293
"386",13.6395795053
"387",13.8162491166
"388",13.2243789753
"389",13.9487597173
"390",14.0724399293
"391",14.55829947
"392",14.50529947
"393",14.3286192579
"394",14.2756201413
"395",14.1342800353
"396",14.2314496466
"397",14.1519399293
"398",14.222610424
"399",13.5070689046
"400",13.78975
"401",12.8621899293
"402",12.9593595406
"403",12.0318003534
"404",12.8533595406
"405",12.1113100707
"406",14.3021201413
"407",14.337459364
"408",14.938159894
"409",15.141340106
"410",15.0441696113
"411",14.3021201413
"412",13.7455795053
"413",13.701409894
"414",14.4611298587
"415",14.8763303887
"416",14.593639576
"417",14.9028295053
"418",15.3091890459
"419",15.1236696113
"420",15.2561793286
"421",14.849819788
"422",14.3727897526
"423",14.4258003534
"424",14.6996492933
"425",14.416959364
"426",14.1607791519
"427",14.2932897526
"428",14.3021201413
"429",14.3109496466
"430",14.4699602473
"431",14.9823295053
"432",14.9204902827
"433",14.8586590106
"434",14.2491192579
"435",13.7809196113
"436",14.2314496466
"437",14.4346298587
"438",14.55829947
"439",14.0635989399
"440",14.0724399293
"441",13.6749090106
"442",13.2597190813
"443",13.7279196113
"444",14.1166095406
"445",14.1077694346
"446",14.3551192579
"447",14.9558295053
"448",14.849819788
"449",15.0971696113
"450",15.1236696113
"451",15.1766793286
"452",14.911659894
"453",15.0441696113
"454",14.7526501767
"455",14.885159894
"456",15.1943498233
"457",15.371020318
"458",14.911659894
"459",14.9028295053
"460",15.7597190813
"461",15.7243789753
"462",15.4770291519
"463",14.743819788
"464",14.9293295053
"465",14.911659894
"466",14.8409893993
"467",14.9735
"468",15.2120097173
"469",14.5229699647
"470",14.8586590106
"471",15.1678392226
"472",15.0883392226
"473",15.4151890459
"474",14.832159894
"475",14.673139576
"476",14.416959364
"477",14.390459364
"478",14.4964699647
"479",14.1607791519
"480",14.1077694346
"481",14.5759690813
"482",14.6113091873
"483",15.4063595406
"484",15.5123692579
"485",15.5476996466
"486",15.6448798586
"487",15.7773886926
"488",15.627209364
"489",15.1501793286
"490",15.5123692579
"491",15.4151890459
"492",15.2473489399
"493",15.141340106
"494",15.0618392226
"495",15
"496",14.7968189046
"497",15.1766793286
"498",15.371020318
"499",15.3356890459
"500",15.5653692579
"501",15.680209364
"502",15.4151890459
"503",15.7862190813
"504",15.7597190813
"505",16.21025
"506",16.0954090106
"507",16.3339187279
"508",16.1660803887
"509",16.21025
"510",16.4752685512
"511",16.607770318
"512",16.6872800353
"513",16.4399293286
"514",16.8021201413
"515",17.0317985866
"516",17.4293303887
"517",16.9522985866
"518",16.9699584806
"519",16.8462897526
"520",16.590110424
"521",16.6254399293
"522",16.6784487632
"523",16.8639602473
"524",16.6342791519
"525",16.97879947
"526",16.7314487632
"527",17.0317985866
"528",17.2791492933
"529",17.2261501767
"530",17.3321607774
"531",16.9699584806
"532",16.9434602473
"533",17.1466404594
"534",16.9169593639
"535",16.6431095406
"536",16.7932888693
"537",17.3144885159
"538",17.261479682
"539",17.049470848
"540",17.3586590106
"541",17.2791492933
"542",17.2173091873
"543",17.4999991166
"544",17.5529991166
"545",17.641340106
"546",17.4999991166
"547",17.2173091873
"548",16.8816298586
"549",17.1643100707
"550",17.323319788
"551",17.5176696113
"552",17.1908091873
"553",17.6325088339
"554",17.6855097173
"555",17.8356890459
"556",17.6766793286
"557",17.7738489399
"558",17.5618392226
"559",17.641340106
"560",17.4204893993
"561",17.4823295053
"562",17.8356890459
"563",17.8886908127
"564",17.438159894
"565",17.1731386926
"566",17.4116590106
"567",17.5971696113
"568",17.6148392226
"569",17.1554787986
"570",17.2173091873
"571",16.8109487632
"572",16.4840998233
"573",16.6519390459
"574",17.0936386926
"575",16.9169593639
"576",16.8904584806
"577",17.1289805654
"578",17.0229699647
"579",16.6872800353
"580",16.7932888693
"581",16.7667800353
"582",16.987630742
"583",17.0229699647
"584",17.323319788
"585",17.2968189046
"586",17.323319788
"587",17.4823295053
"588",17.5706687279
"589",17.4116590106
"590",16.9434602473
"591",17.1378091873
"592",17.0759690813
"593",17.120139576
"594",17.9505282685
"595",17.8621899293
"596",17.7915185512
"597",17.6060097173
"598",17.4293303887
"599",17.1908091873
"600",17.0229699647
"601",17.2261501767
"602",17.261479682
"603",16.9434602473
"604",17.120139576
"605",17.1643100707
"606",17.3939893993
"607",17.1378091873
"608",16.9611298586
"609",16.386930212
"610",16.4222597173
"611",16.4399293286
"612",17.1378091873
"613",17.040639576
"614",17.1731386926
"615",16.9081298586
"616",17.4028295053
"617",17.2879902827
"618",17.5441696113
"619",17.7296784452
"620",17.7473498233
"621",17.8798595406
"622",18.0918692579
"623",17.8091899293
"624",17.9858701413
"625",17.7473498233
"626",19.2226095406
"627",19.7084805654
"628",19.42579947
"629",19.6908083039
"630",20.1855097173
"631",20.0795088339
"632",19.823319788
"633",19.5494699647
"634",19.3639593639
"635",19.3109487632
"636",19.1607791519
"637",19.0459399293
"638",19.3904584806
"639",19.3021192579
"640",19.6908083039
"641",19.761479682
"642",19.7879902827
"643",19.42579947
"644",19.2756192579
"645",19.2137791519
"646",19.5053003533
"647",19.9558295053
"648",20.6537084806
"649",20.5565388692
"650",20.3356890459
"651",20.3268595406
"652",20.4416996466
"653",20.7332181979
"654",20.8480600707
"655",21.0777393993
"656",20.9540591873
"657",20.9098886926
"658",20.6625397526
"659",20.5565388692
"660",20.5830397526
"661",20.6713780919
"662",20.7685503533
"663",20.54770053
"664",20.3710185512
"665",20.609540636
"666",20.7862199647
"667",20.5918683745
"668",20.5918683745
"669",20.6537084806
"670",20.5653701413
"671",20.6625397526
"672",20.4328586572
"673",20.6625397526
"674",20.7862199647
"675",20.9805689046
"676",21.6431095406
"677",21.6166086572
"678",21.3339187279
"679",21.5105989399
"680",21.3339187279
"681",21.5194293286
"682",21.7932888692
"683",21.7314487632
"684",21.6254399293
"685",21.97879947
"686",22.1024699647
"687",22.0494699647
"688",21.92579947
"689",21.5989390459
"690",21.5017694346
"691",21.7756192579
"692",21.6519390459
"693",21.6872800353
"694",21.7667800353
"695",21.8727888692
"696",22.120139576
"697",22.2526484099
"698",22.1996492933
"699",21.7491201413
"700",21.5017694346
"701",21.386930212
"702",21.2985892226
"703",21.5194293286
"704",21.8816289753
"705",22.261479682
"706",22.4558286219
"707",22.0053003533
"708",21.8462897526
"709",21.2897482332
"710",21.5812694346
"711",21.2809196113
"712",21.0158992933
"713",21.1395795053
"714",21.4311007067
"715",21.1042402827
"716",21.1307385159
"717",21.4487588339
"718",21.7932888692
"719",21.5194293286
"720",21.5724390459
"721",21.4575989399
"722",21.325090106
"723",20.79504947
"724",20.4240300353
"725",20.5741987632
"726",21.1749090106
"727",21.21025
"728",21.0424001767
"729",21.466430212
"730",21.3162491166
"731",21.1395795053
"732",21.528270318
"733",21.8374593639
"734",21.7667800353
"735",21.6696086572
"736",21.6519390459
"737",21.4222597173
"738",21.7314487632
"739",21.9699584806
"740",21.9611298586
"741",22.0229699647
"742",21.8992897526
"743",21.7844496466
"744",21.590110424
"745",22.1378091873
"746",22.5176687279
"747",22.2879902827
"748",22.4558286219
"749",22.040639576
"750",22.2173091873
"751",22.0053003533
"752",21.9876298586
"753",21.7402791519
"754",22.5353383392
"755",23.507069788
"756",23.1978789753
"757",23.4098886926
"758",23.1448798586
"759",23.0830397526
"760",23.3127190813
"761",23.825090106
"762",23.7897482332
"763",23.6749090106
"764",23.886930212
"765",23.8427597173
"766",24.2667800353
"767",24.0812694346
"768",24.0017694346
"769",24.2137791519
"770",23.904590106
"771",24.0370989399
"772",24.3462897526
"773",24.540639576
"774",24.6466404594
"775",24.50529947
"776",24.8763286219
"777",24.6908083039
"778",25.0441696113
