1,52.16
2,52.650002
3,53.459999
4,55.25
5,55.419998
6,55.25
7,55.209999
8,55.470001
9,56.02
10,56.029999
11,56.959999
12,55.93
13,54.73
14,54.040001
15,54.439999
16,54.560001
17,52.91
18,52.189999
19,51.919998
20,52.200001
21,53.150002
22,52.540001
23,51.09
24,51.060001
25,51.43
26,51.91
27,51.619999
28,52.169998
29,52.060001
30,52.799999
31,53.07
32,53.240002
33,53.16
34,53.09
35,52.619999
36,52.889999
37,52.84
38,53.099998
39,53.82
40,54.459999
41,54.110001
42,54.049999
43,55.040001
44,55.049999
45,55
46,55.290001
47,55.73
48,55.23
49,55.419998
50,55.43
51,56.27
52,56.66
53,56.639999
54,56.849998
55,57
56,57.959999
57,57.68
58,56.709999
59,57.18
60,57.509998
61,57.220001
62,57.650002
63,57.849998
64,57.779999
65,57.169998
66,57.099998
67,57.639999
68,57.639999
69,57.18
70,57.709999
71,58.09
72,57.240002
73,57.470001
74,58.450001
75,57.93
76,57.720001
77,58.889999
78,58.810001
79,57.540001
80,58.080002
81,58.599998
82,57.439999
83,58.119999
84,57.450001
85,57.220001
86,56.25
87,54.119999
88,56.860001
89,56.75
90,57.220001
91,57.470001
92,56.459999
93,56.560001
94,55.91
95,55.720001
96,53.880001
97,52.700001
98,53.18
99,52.59
100,52.189999
101,53.470001
102,53.029999
103,52.419998
104,53.709999
105,54.029999
106,51.970001
107,50.619999
108,50.560001
109,49.48
110,49.360001
111,50.59
112,50.450001
113,51.720001
114,52.23
115,52.040001
116,51.82
117,51.580002
118,50.939999
119,51.139999
120,50.200001
121,50.099998
122,51.040001
123,50.16
124,50.060001
125,49.759998
126,49.880001
127,50.419998
128,52.25
129,52.48
130,52.380001
131,52.139999
132,53.119999
133,53.049999
134,52.560001
135,51.200001
136,51.529999
137,51.290001
138,46.75
139,47.130001
140,47.830002
141,47.16
142,47.490002
143,46.849998
144,46.150002
145,46.57
146,47.59
147,47.759998
148,47.919998
149,48.060001
150,47.970001
151,48.07
152,47.630001
153,46.619999
154,46.669998
155,46.57
156,46.490002
157,46.689999
158,46.860001
159,45.860001
160,45.810001
161,46.139999
162,43.200001
163,43.119999
164,42.880001
165,44
166,43.549999
167,43.189999
168,44.639999
169,45.720001
170,46.09
171,45.98
172,45.48
173,46.119999
174,46.669998
175,47.299999
176,48.400002
177,48.689999
178,48.740002
179,48.029999
180,48.740002
181,48.509998
182,48.02
183,47.93
184,49.700001
185,49.150002
186,50.110001
187,50.240002
188,50.049999
189,50.009998
190,49.369999
191,50.57
192,50.450001
193,49.779999
194,49.68
195,49.790001
196,49.049999
197,49.290001
198,48.830002
199,49.040001
200,50.509998
201,50.07
202,50.57
203,51.32
204,50.59
205,51.27
206,51.23
207,50.900002
208,50.200001
209,49.490002
210,49.310001
211,49.900002
212,51.25
213,51.759998
214,52.43
215,52.09
216,52.169998
217,52.119999
218,52.189999
219,51.59
220,51.419998
221,50.700001
222,50.57
223,51.389999
224,51.639999
225,51.389999
226,50.880001
227,51.299999
228,51.459999
229,50.77
230,50.09
231,50.950001
232,51.400002
233,52.110001
234,51.529999
235,51.279999
236,52.09
237,53
238,53
239,53.080002
240,54.049999
241,53.549999
242,54.380001
243,54.529999
244,54.799999
245,54.18
246,54.380001
247,53.700001
248,54.009998
249,54.049999
250,54.099998
251,54.080002
252,53.700001
253,54.580002
254,54.360001
255,54.66
256,54.639999
257,54.32
258,54.700001
259,58
260,57.810001
261,57.650002
262,57.82
263,58.389999
264,57.580002
265,57.200001
266,57.650002
267,57.599998
268,58.369999
269,57.349998
270,58.110001
271,57.200001
272,57.560001
273,58.540001
274,58.200001
275,58.41
276,58.509998
277,59.48
278,59.700001
279,59.799999
280,59.950001
281,60.220001
282,60.490002
283,60.259998
284,61.029999
285,60.779999
286,63
287,61.919998
288,61.759998
289,61.560001
290,63.060001
291,63.259998
292,62.470001
293,63.060001
294,64.559998
295,63.669998
296,63.310001
297,65.07
298,64.360001
299,62.919998
300,63.02
301,62.34
302,61.41
303,60.34
304,60.59
305,61.52
306,62.029999
307,61.740002
308,61.349998
309,61.189999
310,61.119999
311,60.709999
312,61.09
313,60.759998
314,60.799999
315,60.900002
316,61.490002
317,60.52
318,60.259998
319,59.849998
320,59.709999
321,60
322,59.689999
323,59.84
324,59.869999
325,60.700001
326,60.009998
327,61.099998
328,58.41
329,58.509998
330,58.02
331,58.330002
332,58.389999
333,59.18
334,59
335,59.240002
