1,62.91
2,62.74
3,62.49
4,62.5
5,62.66
6,62.09
7,63.15
8,62.12
9,59.79
10,59.94
11,59.64
12,60.93
13,60.88
14,61.22
15,59.69
16,59.78
17,59.98
18,60.41
19,60.77
20,60.76
21,61.72
22,62.18
23,61.98
24,63.07
25,62.87
26,63.06
27,63.15
28,63.1
29,61.83
30,62.47
31,62.43
32,62.77
33,63.27
34,67.0
35,67.55
36,68.21
37,66.93
38,66.02
39,67.04
40,68.54
41,67.98
42,68.61
43,69.0
44,68.0
45,65.61
46,66.98
47,65.88
48,65.63
49,66.14
50,66.3
51,67.16
52,67.28
53,67.95
54,67.16
55,67.85
56,68.73
57,68.03
58,69.39
59,69.99
60,69.87
61,69.89
62,69.89
63,69.76
64,69.91
65,69.84
66,70.03
67,70.05
68,69.57
69,70.77
70,71.0
71,71.62
72,71.63
73,70.68
74,69.88
75,69.51
76,68.48
77,68.75
78,68.51
79,68.7
80,67.85
81,66.71
82,67.64
83,68.65
84,68.56
85,67.39
86,66.69
87,67.63
88,68.16
89,67.97
90,69.91
91,69.37
92,66.76
93,66.27
94,65.14
95,66.51
96,66.96
97,67.51
98,67.43
99,68.08
100,67.6
101,68.11
102,70.11
103,70.01
104,70.65
105,70.26
106,71.01
107,71.36
108,71.72
109,70.27
110,70.79
111,71.55
112,71.58
113,71.8
114,71.88
115,71.45
116,71.91
117,71.94
118,71.89
119,71.98
120,73.11
121,74.65
122,74.39
123,74.25
124,73.29
125,73.02
126,73.84
127,73.9
128,74.37
129,75.61
130,74.21
131,72.51
132,72.21
133,72.66
134,73.24
135,71.78
136,70.33
137,71.65
138,71.18
139,67.81
140,69.83
141,67.0
142,66.4
143,66.56
144,66.62
145,67.02
146,66.98
147,68.48
148,69.7
149,69.11
150,68.2
151,68.62
152,69.13
153,69.21
154,70.43
155,71.89
156,71.33
157,71.06
158,70.75
159,70.64
160,70.69
161,71.94
162,71.65
163,72.04
164,72.15
165,71.64
166,72.74
167,72.29
168,70.93
169,69.58
170,70.88
171,72.82
172,72.94
173,72.63
174,74.34
175,74.93
176,76.06
177,76.56
178,76.23
179,75.78
180,75.7
181,75.71
182,75.61
183,75.49
184,75.05
185,74.66
186,75.22
187,75.92
188,77.03
189,77.15
190,73.96
191,74.87
192,75.01
193,76.92
194,77.63
195,78.34
196,78.72
197,77.95
198,76.95
199,77.0
200,77.44
201,77.14
202,76.47
203,77.81
204,77.16
205,76.84
206,76.49
207,75.55
208,75.02
209,75.69
210,76.26
211,75.8
212,76.14
213,75.22
214,75.18
215,75.43
216,76.22
217,75.81
218,76.93
219,76.06
220,77.44
221,77.49
222,77.84
223,78.43
224,77.93
225,78.54
226,78.7
227,78.71
228,78.72
229,79.32
230,80.06
231,79.67
232,73.63
233,71.43
234,70.12
235,72.67
236,73.22
237,73.1
238,75.42
239,75.33
240,75.7
241,75.8
242,74.47
243,79.02
244,79.95
245,79.55
246,80.86
247,79.55
248,75.98
249,75.28
250,76.6
251,78.44
252,79.2
253,79.38
254,79.66
255,79.0
256,79.53
257,79.28
258,79.27
259,93.65
260,94.22
261,94.34
262,94.28
263,95.39
264,95.6
265,95.72
266,95.55
267,95.39
268,98.6
269,97.29
270,98.5
271,99.04
272,97.78
273,97.49
274,97.4
275,98.0
276,98.8
277,100.81
278,101.85
279,102.15
280,102.01
281,99.97
282,99.16
283,99.51
284,98.35
285,105.03
286,105.97
287,105.86
288,106.73
289,106.95
290,107.11
291,104.79
292,102.51
293,104.03
294,104.85
295,103.11
296,101.45
297,102.05
298,100.77
299,101.28
300,100.45
301,100.43
302,99.84
303,99.65
304,100.18
305,99.34
306,99.07
307,100.14
308,101.32
309,102.59
310,103.71
311,103.05
312,101.29
313,101.74
314,101.92
315,100.94
316,100.97
317,100.33
318,100.11
319,98.79
320,98.96
321,98.52
322,97.56
323,99.64
324,104.65
325,104.3
326,104.37
327,104.67
328,108.37
329,106.09
330,106.21
331,103.99
332,105.28
333,105.89
334,107.69
335,107.73
336,108.03
337,107.34
338,106.25
339,107.1
340,107.55
341,108.84
342,108.97
343,109.4
344,111.23
345,109.24
346,108.9
347,109.87
348,109.7
349,110.2
350,110.59
351,111.9
352,110.3
353,112.15
354,109.89
355,108.81
356,112.28
357,111.23
358,111.93
359,112.47
360,112.55
361,111.47
362,109.1
363,111.1
364,109.87
365,108.91
366,107.26
367,107.09
368,105.97
369,104.87
370,103.63
371,104.46
372,101.79
373,102.41
374,104.22
375,102.68
376,102.42
377,102.1
378,104.61
379,105.02
380,104.95
381,104.86
382,104.96
383,105.03
384,106.2
385,106.99
386,106.54
387,105.72
388,106.98
389,108.21
390,108.42
391,108.03
392,116.37
393,117.87
394,117.54
395,117.25
396,117.64
397,118.85
398,117.99
399,117.01
400,117.5
401,118.65
402,117.82
403,116.85
404,118.07
405,117.16
406,116.14
407,115.23
408,114.26
409,112.91
410,115.24
411,114.06
412,114.79
413,114.65
414,113.91
415,112.14
416,114.04
417,116.21
418,115.53
419,113.72
420,112.25
421,110.17
422,109.3
423,107.89
424,104.32
425,106.32
426,108.0
427,109.62
428,109.15
429,110.37
430,110.16
431,113.04
432,115.83
433,116.84
434,117.64
435,117.57
436,119.45
437,120.01
438,119.65
439,119.62
440,119.97
441,121.32
442,120.29
443,122.4
444,121.03
445,122.61
446,122.52
447,121.72
448,120.01
449,119.86
450,120.59
451,121.62
452,122.85
453,122.99
454,131.59
455,129.34
456,130.96
457,127.33
458,126.71
459,128.33
460,127.7
461,128.83
462,127.94
463,128.1
464,125.43
465,127.25
466,126.95
467,127.11
468,124.84
469,127.3
470,129.74
471,129.87
472,129.31
473,131.05
474,130.65
475,130.83
476,132.12
477,131.39
478,131.57
479,129.81
480,131.52
481,128.43
482,130.84
483,126.14
484,124.92
485,124.42
486,123.25
487,122.37
488,123.29
489,124.68
490,123.02
491,124.4
492,124.36
493,124.84
494,125.19
495,125.33
496,122.95
497,123.43
498,121.11
499,121.36
500,123.0
501,121.71
502,120.63
503,119.58
504,117.96
505,120.11
506,119.46
507,119.83
508,120.19
509,120.23
510,120.11
511,120.0
512,120.08
513,119.75
514,119.62
515,119.0
516,119.38
517,119.88
518,121.91
519,121.4
520,119.95
521,120.68
522,119.89
523,119.38
524,117.39
525,120.08
526,122.96
527,123.88
528,125.93
529,125.34
530,125.8
531,125.63
532,126.07
533,128.68
534,128.83
535,127.33
536,135.0
537,136.33
538,139.78
539,138.79
540,137.93
541,139.36
542,139.76
543,138.21
544,137.77
545,137.96
546,137.02
547,136.0
548,135.19
549,135.07
550,134.23
551,132.41
552,133.84
553,134.99
554,136.98
555,137.98
556,138.0
557,136.62
558,136.53
559,135.84
560,134.13
561,136.79
562,137.62
563,135.68
564,134.86
565,136.35
566,137.26
567,136.03
568,136.48
569,135.23
570,132.8
571,133.22
572,134.13
573,133.74
574,135.94
575,136.4
576,136.64
577,134.47
578,133.18
579,132.38
580,129.33
581,129.68
582,129.91
583,131.96
584,130.91
585,131.0
586,129.31
587,130.49
588,131.33
589,130.59
590,131.19
591,130.57
592,131.72
593,132.32
594,133.23
595,131.51
596,132.6
597,133.1
598,130.16
599,130.46
600,130.78
601,127.72
602,128.24
603,127.13
604,126.69
605,126.25
606,125.01
607,121.74
608,120.73
609,121.64
610,123.47
611,124.24
612,123.57
613,122.88
614,122.28
615,122.65
616,122.96
617,123.7
618,123.49
619,121.04
620,118.62
621,120.87
622,121.78
623,121.85
624,121.22
625,121.31
626,121.53
627,121.98
628,120.05
629,120.34
630,121.61
631,119.99
632,119.75
633,120.34
634,121.14
635,123.32
636,124.13
637,126.5
638,125.77
639,123.12
640,119.77
641,117.56
642,121.29
643,138.82
644,139.66
645,138.0
646,134.05
647,138.08
648,137.16
649,136.53
650,139.79
651,137.68
652,137.92
653,139.24
654,138.32
655,137.42
656,138.72
657,137.86
658,136.87
659,138.58
660,138.6
661,141.67
662,141.6
663,140.01
664,137.94
665,133.8
666,136.13
667,134.97
668,136.45
669,138.29
670,136.15
671,138.3
672,141.93
673,143.0
674,144.76
675,142.66
676,140.92
677,141.65
678,142.99
679,146.07
680,145.86
681,146.34
682,147.59
683,144.76
684,147.78
685,147.7
686,149.47
687,150.57
688,150.94
689,149.17
690,148.16
691,148.2
692,147.76
693,146.64
694,146.85
695,149.73
696,145.06
697,141.14
698,136.42
699,138.65
700,137.92
701,140.59
702,139.71
703,137.6
704,140.65
705,134.89
706,135.39
707,133.04
708,131.39
709,131.04
710,129.44
711,127.96
712,130.03
713,127.48
714,124.87
715,121.03
716,121.45
717,117.35
718,116.79
719,116.99
720,117.0
721,116.42
722,114.97
723,117.47
724,120.72
725,121.89
726,119.64
727,120.89
728,121.92
729,121.77
730,123.69
731,124.83
732,125.58
733,127.31
734,133.28
735,126.93
736,126.18
737,126.95
738,124.02
739,124.5
740,121.52
741,122.21
742,120.64
743,119.53
744,122.54
745,118.71
746,118.6
747,118.62
748,113.39
749,116.0
750,120.62
751,115.19
752,111.33
753,109.82
754,105.18
755,100.44
756,96.28
757,96.91
758,94.71
759,98.63
760,104.15
761,105.37
762,103.93
763,103.82
764,103.04
765,100.17
766,97.97
767,97.17
768,99.13
769,108.4
770,112.46
771,112.96
772,112.0
773,111.86
774,112.16
775,109.01
776,108.09
777,109.65
778,111.21
779,111.95
780,111.55
781,113.52
782,116.05
783,117.43
784,118.03
785,118.29
786,118.01
787,121.42
788,122.75
789,122.91
790,119.68
791,124.03
792,123.97
793,121.03
794,119.86
795,120.04
796,116.07
797,114.0
798,112.25
799,112.51
800,115.38
801,112.6
802,112.1
803,113.21
804,111.89
805,112.19
806,112.11
807,111.91
808,109.36
809,111.52
810,111.92
811,108.69
812,108.56
813,109.48
814,109.4
815,109.48
816,108.7
817,107.99
818,107.62
819,108.11
820,103.98
821,104.1
822,103.1
823,106.2
824,106.1
825,106.76
826,108.67
827,107.2
828,107.95
829,105.78
830,108.37
831,97.0
832,99.58
833,98.97
834,98.73
835,92.23
836,88.19
837,86.39
838,85.9
839,89.31
840,89.6
841,89.13
842,85.51
843,83.87
844,82.99
845,82.02
846,84.9
847,86.01
848,85.23
849,85.47
850,86.56
851,82.02
852,79.26
853,80.72
854,82.0
855,82.41
856,84.15
857,81.29
858,82.08
859,82.47
860,84.23
861,87.78
862,89.07
863,88.77
864,91.59
865,90.34
866,92.26
867,90.39
868,89.55
869,87.46
870,89.53
871,88.86
872,89.47
873,87.22
874,86.92
875,87.91
876,86.69
877,83.59
878,84.39
879,86.21
880,87.0
881,87.9
882,87.67
883,87.07
884,90.62
885,91.22
886,92.67
887,92.43
888,90.96
889,92.94
890,93.05
891,92.41
892,94.99
893,95.5
894,83.44
895,80.65
896,80.18
897,79.93
898,81.98
899,80.63
900,82.0
901,81.1
902,82.48
903,81.77
904,76.9
905,78.54
906,78.97
907,79.19
908,79.0
909,77.77
910,77.2
911,75.52
912,75.81
913,77.27
914,78.97
915,76.31
916,74.69
917,74.9
918,73.16
919,74.53
920,75.72
921,77.82
922,81.43
923,81.53
924,80.07
925,81.56
926,80.4
927,81.06
928,81.05
929,81.05
930,79.68
931,80.4
932,80.9
933,80.93
934,80.01
935,79.72
936,81.16
937,82.46
938,80.16
939,80.41
940,81.26
941,80.72
942,80.2
943,80.78
944,81.39
945,83.63
946,82.87
947,86.75
948,89.79
949,90.12
950,92.44
951,89.6
952,90.85
953,92.12
954,88.96
955,88.88
956,90.79
957,93.86
958,93.07
959,92.24
960,91.82
961,91.29
962,91.25
963,92.07
964,93.64
965,93.98
966,95.29
967,98.05
968,98.72
969,96.39
970,96.17
971,94.97
972,95.02
973,94.07
974,94.41
975,95.18
976,94.76
977,93.4
978,93.21
979,93.71
980,93.7
981,93.95
982,94.26
983,94.94
984,95.63
985,87.97
986,88.22
987,86.12
988,87.46
989,84.7
990,84.36
991,80.78
992,81.15
993,82.03
994,80.77
995,80.72
996,80.91
997,82.73
998,82.98
999,81.95
1000,79.99
1001,79.16
1002,77.67
1003,77.01
1004,76.12
1005,76.3
1006,74.06
1007,71.95
1008,72.45
1009,73.62
1010,72.89
1011,73.1
1012,74.62
1013,75.45
1014,73.48
1015,73.91
1016,74.49
1017,73.61
1018,72.38
1019,73.8
1020,72.88
1021,64.88
1022,64.88
1023,65.96
1024,64.58
1025,65.6
1026,63.25
1027,64.4
1028,70.02
1029,69.81
1030,68.68
1031,67.83
1032,68.36
1033,68.86
1034,68.25
1035,67.5
1036,66.51
1037,67.49
1038,68.24
1039,68.27
1040,69.66
1041,70.46
1042,71.03
1043,70.67
1044,69.27
1045,68.09
1046,66.22
1047,66.47
1048,67.5
1049,68.18
1050,68.64
1051,67.96
1052,67.05
1053,66.67
1054,66.92
1055,65.86
1056,66.17
1057,67.41
1058,66.14
1059,66.1
1060,66.87
1061,67.32
1062,66.27
1063,65.84
1064,65.4
1065,65.68
1066,65.01
1067,63.9
1068,65.01
1069,64.46
1070,64.95
1071,63.04
1072,61.68
1073,60.13
1074,60.19
1075,58.52
1076,58.9
1077,59.33
1078,58.65
1079,59.77
1080,58.38
1081,54.53
1082,50.3
1083,49.31
1084,47.88
1085,48.1
1086,52.41
1087,53.01
1088,52.87
1089,53.95
1090,56.11
1091,56.97
1092,59.49
1093,59.89
1094,59.16
1095,59.97
1096,59.91
1097,60.44
1098,60.85
1099,59.5
1100,56.2
1101,56.98
1102,58.41
1103,60.25
1104,63.0
1105,63.05
1106,63.7
1107,63.24
1108,63.54
1109,64.09
1110,61.57
1111,62.04
1112,60.93
1113,60.11
1114,59.09
1115,60.52
1116,59.88
1117,58.56
1118,57.11
1119,58.42
1120,58.78
1121,58.75
1122,58.27
1123,61.47
1124,60.89
1125,62.33
1126,61.51
1127,61.16
1128,61.39
1129,58.88
1130,59.93
1131,60.86
1132,61.97
1133,62.0
1134,60.25
1135,55.65
1136,56.54
1137,56.3
1138,53.57
1139,53.89
1140,54.1
1141,53.59
1142,52.82
1143,52.15
1144,51.89
1145,60.54
1146,62.68
1147,62.69
1148,62.77
1149,62.92
1150,63.07
1151,64.36
1152,64.56
1153,65.67
1154,64.89
1155,65.49
1156,66.24
1157,68.3
1158,68.73
1159,68.88
1160,69.75
1161,67.5
1162,67.1
1163,64.91
1164,64.58
1165,64.39
1166,65.69
1167,65.45
1168,66.55
1169,67.1
1170,66.55
1171,66.13
1172,67.63
1173,66.88
1174,67.65
1175,67.32
1176,65.56
1177,66.45
1178,64.09
1179,61.59
1180,60.01
1181,60.6
1182,61.18
1183,61.45
1184,62.91
1185,65.96
1186,65.2
1187,66.52
1188,65.51
1189,65.84
1190,66.76
1191,64.36
1192,65.57
1193,66.47
1194,66.39
1195,65.39
1196,67.5
1197,66.83
1198,67.29
1199,70.85
1200,70.81
1201,69.49
1202,72.41
1203,73.77
1204,74.2
1205,76.58
1206,75.84
1207,52.79
1208,53.01
1209,49.8
1210,52.25
1211,53.09
1212,52.38
1213,52.29
1214,51.99
1215,50.13
1216,50.43
1217,50.92
1218,51.31
1219,53.22
1220,52.76
1221,53.02
1222,53.89
1223,53.26
1224,53.75
1225,54.92
1226,53.25
1227,54.11
1228,55.75
1229,56.6
1230,57.74
1231,56.63
1232,55.92
1233,56.55
1234,55.29
1235,54.8
1236,55.8
1237,56.93
1238,57.44
1239,56.59
1240,52.69
1241,55.22
1242,56.94
1243,56.79
1244,55.64
1245,55.99
1246,55.07
1247,55.87
1248,57.28
1249,55.92
1250,54.76
1251,55.3
1252,54.74
1253,52.86
1254,52.9
1255,52.64
1256,51.37
1257,48.88
1258,49.5
1259,50.14
